movie_id,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
1654,False,2,18392,Directing,Robert Aldrich,Robert Aldrich,3.699,/AvuC16e9Yw9sFBkj6aaXFy5vSno.jpg,52fe4309c3a36847f80359a9,Directing,Director
1656,False,2,10702,Directing,Martin Campbell,Martin Campbell,3.504,/vPT3FJrBE35yRpbbkLWQthhEDcr.jpg,52fe4309c3a36847f8035afd,Directing,Director
1658,False,0,18428,Directing,Malte Ludin,Malte Ludin,0.6,,52fe4309c3a36847f8035bb1,Directing,Director
1659,False,2,35408,Directing,Ralf Huettner,Ralf Huettner,0.986,/bOcgBlmCxJ9iiH1KBQquIgKefos.jpg,52fe4309c3a36847f8035c6b,Directing,Director
1660,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,52fe4309c3a36847f8035ca5,Directing,Director
1662,False,2,18500,Directing,Phil Joanou,Phil Joanou,2.013,/rPntGGUwbJPFjy9nAoIelncgLxx.jpg,52fe430ac3a36847f8035d9b,Directing,Director
1663,False,2,18502,Directing,Alfred Vohrer,Alfred Vohrer,1.822,/uxDBkuxcLd0fExfirBy67QEACZ4.jpg,52fe430ac3a36847f8035e21,Directing,Director
1665,False,2,5216,Directing,Gus Van Sant,Gus Van Sant,6.917,/kICHgrSh4eiICjz8piy9fTXIgph.jpg,52fe430ac3a36847f8035e83,Directing,Director
1667,False,2,18525,Directing,Luc Jacquet,Luc Jacquet,1.4,/b4hz0BmK9NCD2fC6g8Z8hTigqoI.jpg,52fe430ac3a36847f8035fa9,Directing,Director
1669,False,2,1090,Directing,John McTiernan,John McTiernan,7.088,/yVfDkVbgQHD1A7JSV8Z47EjB1mU.jpg,52fe430ac3a36847f8036031,Directing,Director
1670,False,2,18502,Directing,Alfred Vohrer,Alfred Vohrer,1.822,/uxDBkuxcLd0fExfirBy67QEACZ4.jpg,52fe430ac3a36847f803614f,Directing,Director
1672,False,2,18563,Directing,Georges Lautner,Georges Lautner,2.181,/9eX5ACCAv7nroWLValxB5qxgUt7.jpg,52fe430ac3a36847f80361a3,Directing,Director
1673,False,2,18574,Directing,Budd Boetticher,Budd Boetticher,3.253,/6TiG3ItMvehkprMTdIDvWZD7jZv.jpg,52fe430bc3a36847f8036257,Directing,Director
1675,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,52fe430bc3a36847f803629f,Directing,Director
1676,False,2,18592,Directing,Tom Gries,Tom Gries,3.204,,52fe430bc3a36847f8036373,Directing,Director
1677,False,2,18596,Directing,Taylor Hackford,Taylor Hackford,9.64,/aAP9RYT7XxUiC2NZL9Hi2gEdxGB.jpg,52fe430bc3a36847f80363f1,Directing,Director
1678,False,2,18598,Directing,Ishirō Honda,Ishirō Honda,3.817,/2b0f1J1ineDGWwyzkrUbU1tzJhG.jpg,52fe430bc3a36847f8036443,Directing,Director
1679,False,2,18603,Directing,Motoyoshi Oda,Motoyoshi Oda,1.4,/4ppCDp7ns4QO1SPyuQ8Kxp7kW3T.jpg,52fe430bc3a36847f80364b3,Directing,Director
1680,False,2,18598,Directing,Ishirō Honda,Ishirō Honda,3.817,/2b0f1J1ineDGWwyzkrUbU1tzJhG.jpg,52fe430bc3a36847f803654b,Directing,Director
1682,False,2,18598,Directing,Ishirō Honda,Ishirō Honda,3.817,/2b0f1J1ineDGWwyzkrUbU1tzJhG.jpg,52fe430bc3a36847f80365d7,Directing,Director
1683,False,2,2042,Directing,Stephen Hopkins,Stephen Hopkins,5.319,/9xjYIKLW7Ylse206sMmiDDdUz66.jpg,52fe430bc3a36847f8036677,Directing,Director
1684,False,1,18618,Directing,Bettina Blümner,Bettina Blümner,0.6,,52fe430cc3a36847f80366df,Directing,Director
1685,False,2,18635,Directing,Ted Post,Ted Post,2.569,/y6IpMgvlUkHlVMSPXe0LydBBxwR.jpg,52fe430cc3a36847f803673d,Directing,Director
1686,False,2,18626,Directing,Andy Warhol,Andy Warhol,3.085,/4FwsJKGOpYcYwFqxFKnbl5bFx3Y.jpg,52fe430cc3a36847f80367d3,Directing,Director
1686,False,2,18627,Directing,Paul Morrissey,Paul Morrissey,2.975,/BHsQtEW3RGmDY6RZsaXCuJa8z9.jpg,52fe430cc3a36847f80367d9,Directing,Director
1687,False,2,9108,Directing,Don Taylor,Don Taylor,1.194,/6Gg2DR2oP3qUPTEomlJi7i4dne9.jpg,52fe430cc3a36847f803686b,Directing,Director
1688,False,2,18669,Directing,J. Lee Thompson,J. Lee Thompson,5.9,/rwQnqkQJtMIRoQwHakItP2OAyoa.jpg,52fe430cc3a36847f8036915,Directing,Director
1689,False,2,4956,Directing,Bernardo Bertolucci,Bernardo Bertolucci,2.336,/war1pR8uEtgywrlbmLhyaTjZm0c.jpg,52fe430cc3a36847f803697f,Directing,Director
1690,False,2,16847,Directing,Eli Roth,Eli Roth,11.239,/qQTkpxzh1FlBGL1HD5hzdUMxv49.jpg,52fe430cc3a36847f8036a09,Directing,Director
1691,False,2,16847,Directing,Eli Roth,Eli Roth,11.239,/qQTkpxzh1FlBGL1HD5hzdUMxv49.jpg,52fe430cc3a36847f8036ad7,Directing,Director
1693,False,2,24949,Directing,Michael Davis,Michael Davis,1.4,,52fe430dc3a36847f8036b8f,Directing,Director
1694,False,2,27991,Directing,Stuart Gordon,Stuart Gordon,2.744,/9LZpmQx9pwgFInRbbAFEkyUMGlc.jpg,52fe430dc3a36847f8036c0b,Directing,Director
1696,False,2,16848,Directing,Rob Zombie,Rob Zombie,10.37,/kkl4gjIJ1pyEJhNp2B2HricD2v7.jpg,52fe430dc3a36847f8036ca7,Directing,Director
1697,False,2,18710,Directing,Marcus H. Rosenmüller,Marcus H. Rosenmüller,0.704,/MPnTazfhZLdJVivck1WKYtkxEv.jpg,52fe430dc3a36847f8036d9f,Directing,Director
1698,False,2,15115,Directing,Stefan Ruzowitzky,Stefan Ruzowitzky,1.061,/38AgCYbF46HIoKHPVKGRwOVnInH.jpg,52fe430dc3a36847f8036e67,Directing,Director
1699,False,2,15115,Directing,Stefan Ruzowitzky,Stefan Ruzowitzky,1.061,/38AgCYbF46HIoKHPVKGRwOVnInH.jpg,52fe430dc3a36847f8036f13,Directing,Director
1700,False,2,3026,Directing,Rob Reiner,Rob Reiner,14.011,/rcmPU3YlhHQVzZlV197qhmRsgEL.jpg,52fe430dc3a36847f8036fcf,Directing,Director
1701,False,2,12786,Directing,Simon West,Simon West,7.73,/yQpwEIsszmeVCmEAp8yrPP8LtvS.jpg,52fe430ec3a36847f803706b,Directing,Director
1702,False,2,10808,Directing,Stephen Norrington,Stephen Norrington,4.49,/yz6mmhcGoglQEILf5uUCK636NH8.jpg,52fe430ec3a36847f8037117,Directing,Director
1705,False,2,18669,Directing,J. Lee Thompson,J. Lee Thompson,5.9,/rwQnqkQJtMIRoQwHakItP2OAyoa.jpg,52fe430ec3a36847f8037177,Directing,Director
1710,False,2,15148,Directing,Jon Amiel,Jon Amiel,2.019,/tZf4VLvFobxizCzDQ6xQdygGT9.jpg,52fe430ec3a36847f8037233,Directing,Director
1712,False,2,18738,Directing,George Stevens,George Stevens,4.358,/mblM3Kg4YbD4Jxil1aCs9qBNt7s.jpg,52fe430ec3a36847f80373e9,Directing,Director
1713,False,2,5281,Directing,Spike Lee,Spike Lee,5.188,/2KOHXgk2uoRXl6u7V9xpAIo3uay.jpg,52fe430ec3a36847f80374c5,Directing,Director
1714,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,5edc4f1e8d52c90027a5693b,Directing,Director
1715,False,2,5306,Directing,Lasse Hallström,Lasse Hallström,7.081,/zEz9LphkDBcGAAYGdjIU5QzjB9C.jpg,52fe430fc3a36847f8037623,Directing,Director
1716,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,52fe430fc3a36847f803774d,Directing,Director
1718,False,2,4109,Directing,Michael Curtiz,Michael Curtiz,3.881,/AnxPuEsdjPTJ6uIaHY0KdgBeu7t.jpg,52fe4310c3a36847f80378b5,Directing,Director
1719,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,52fe4310c3a36847f8037967,Directing,Director
1720,False,2,18823,Directing,Dagur Kári,Dagur Kári,1.4,,52fe4310c3a36847f8037a11,Directing,Director
1721,False,2,18834,Directing,Giuseppe Colizzi,Giuseppe Colizzi,1.614,,52fe4310c3a36847f8037a8b,Directing,Director
1722,False,2,18844,Directing,John Madden,John Madden,1.646,/z0msDsLeFxfE70DkIKstymRlTKf.jpg,52fe4310c3a36847f8037b1f,Directing,Director
1723,False,2,18854,Directing,Martin Ritt,Martin Ritt,0.807,/2lz95mrGjNgpK6Tzu1B99g7pQx5.jpg,52fe4310c3a36847f8037bbf,Directing,Director
1724,False,2,18865,Directing,Louis Leterrier,Louis Leterrier,10.264,/pJl1hNtZOIxrdzQjwGlicWWGSXg.jpg,5e85e3a298f1f10014ab372d,Directing,Director
1725,False,2,1744,Directing,Robert Wise,Robert Wise,5.266,/pRnAp3MY6SiupwRHLHXjsW6FhuA.jpg,52fe4311c3a36847f8037d45,Directing,Director
1727,False,2,12840,Directing,John Badham,John Badham,4.484,/hh0EssedcgUOICkZywbVuwVOJO4.jpg,52fe4311c3a36847f80380b3,Directing,Director
1729,False,2,18898,Directing,Rob Minkoff,Rob Minkoff,3.404,/fn5QA0bqJn6tk4Wt1QonjojFPjd.jpg,52fe4312c3a36847f8038197,Directing,Director
1730,False,2,5602,Directing,David Lynch,David Lynch,17.367,/b6TnSpuqeOlbq7aHH9G4inmQ1v9.jpg,52fe4312c3a36847f803829d,Directing,Director
1731,False,1,18903,Directing,Sandra Nettelbeck,Sandra Nettelbeck,1.746,/eibsN3unIP8Z5odKXoCxc0sWCNC.jpg,52fe4312c3a36847f8038339,Directing,Director
1732,False,2,18907,Directing,Richard Quine,Richard Quine,1.784,/6GgNKUTs8ElPPqi3FC7Jg3GUQd8.jpg,52fe4312c3a36847f803837d,Directing,Director
1735,False,2,18878,Directing,Rob Cohen,Rob Cohen,9.404,/kVbB8Q0g8eXsn8l81flyC6TgMPW.jpg,52fe4312c3a36847f80384ad,Directing,Director
1736,False,2,18927,Directing,Ralf Westhoff,Ralf Westhoff,0.6,,52fe4312c3a36847f803854b,Directing,Director
1738,False,2,7256,Directing,Lee Tamahori,Lee Tamahori,7.65,/lkivtT9U7gLXVnhq5qF9GL3k7NN.jpg,52fe4313c3a36847f80385fb,Directing,Director
1739,False,2,49415,Directing,Paul May,Paul May,0.6,,52fe4313c3a36847f8038673,Directing,Director
1740,False,1,18969,Directing,Doris Dörrie,Doris Dörrie,1.386,/oqNJjnH6KdvckXnLfOC4bxbjKBL.jpg,52fe4313c3a36847f803870f,Directing,Director
1770,False,2,17016,Directing,Neil Jordan,Neil Jordan,3.04,/uZ7CvCLTKb9qxjU4VsTNeyMRucd.jpg,52fe4313c3a36847f803877b,Directing,Director
1771,False,2,4945,Directing,Joe Johnston,Joe Johnston,10.27,/fbGZo6CG9Z9zKFh8D5wHunyu7gJ.jpg,52fe4313c3a36847f803884d,Directing,Director
1772,False,2,102445,Directing,John Sayles,John Sayles,0.748,/xJL2xLTDXGFe5t54xLx1hr0raaM.jpg,52fe4313c3a36847f8038993,Directing,Director
1773,False,2,2662,Directing,Frank Capra,Frank Capra,4.054,/ekvnffPsTGHyukMHpxprNxRt3g5.jpg,52fe4313c3a36847f80389c1,Directing,Director
1774,False,2,17087,Directing,Michael Moore,Michael Moore,7.081,/m5YViuBUXfKAHNEUObGpzhzQPgE.jpg,52fe4313c3a36847f8038a2b,Directing,Director
1775,False,2,17087,Directing,Michael Moore,Michael Moore,7.081,/m5YViuBUXfKAHNEUObGpzhzQPgE.jpg,52fe4314c3a36847f8038a67,Directing,Director
1776,False,1,19003,Directing,Heidi Ewing,Heidi Ewing,2.085,,52fe4314c3a36847f8038ac5,Directing,Director
1776,False,1,19006,Directing,Rachel Grady,Rachel Grady,1.173,,52fe4314c3a36847f8038adf,Directing,Director
1777,False,2,17087,Directing,Michael Moore,Michael Moore,7.081,/m5YViuBUXfKAHNEUObGpzhzQPgE.jpg,52fe4314c3a36847f8038b1f,Directing,Director
1779,False,2,17087,Directing,Michael Moore,Michael Moore,7.081,/m5YViuBUXfKAHNEUObGpzhzQPgE.jpg,52fe4314c3a36847f8038bd3,Directing,Director
1781,False,2,19012,Directing,Davis Guggenheim,Davis Guggenheim,3.468,/v0uvixJWNvXjur5kXoPDlAkTsEL.jpg,52fe4314c3a36847f8038c05,Directing,Director
1782,False,2,19035,Directing,Gilles Bourdos,Gilles Bourdos,0.6,,52fe4314c3a36847f8038c75,Directing,Director
1783,False,2,133635,Directing,David L. Cunningham,David L. Cunningham,0.6,,548d76f3c3a3681d4b001c1b,Directing,Director
1785,False,2,15389,Directing,Louis Malle,Louis Malle,4.245,/flsQ2YgT9ltMx20lEZ5ulYDA5hP.jpg,52fe4315c3a36847f8038e11,Directing,Director
1786,False,2,15389,Directing,Louis Malle,Louis Malle,4.245,/flsQ2YgT9ltMx20lEZ5ulYDA5hP.jpg,52fe4315c3a36847f8038ecb,Directing,Director
1787,False,2,19069,Directing,Claude Chabrol,Claude Chabrol,7.142,/jpoYZBC62oKBYeWYISZSrccD7Nt.jpg,52fe4315c3a36847f8038f53,Directing,Director
1788,False,2,18378,Directing,Herbert Ross,Herbert Ross,2.585,/zeeqJjMyWhYHDUyjqkwHAJtOMgn.jpg,52fe4315c3a36847f8038fcd,Directing,Director
1789,False,2,19093,Directing,George Marshall,George Marshall,1.518,/ihXnt1YasrOSQl1izS0NFk4forc.jpg,52fe4315c3a36847f8039047,Directing,Director
1790,False,2,19101,Directing,Lee H. Katzin,Lee H. Katzin,1.505,,52fe4315c3a36847f80390b3,Directing,Director
1791,False,2,6011,Directing,Michael Haneke,Michael Haneke,6.502,/76Y4Li5lTbABoC8l9hR0khmmYuj.jpg,52fe4315c3a36847f8039119,Directing,Director
1792,False,2,7395,Directing,Bobby Farrelly,Bobby Farrelly,2.701,/i5mt42m2MjMpFVrVYlYmp5ylLDy.jpg,52fe4315c3a36847f803919d,Directing,Director
1792,False,2,7396,Directing,Peter Farrelly,Peter Farrelly,6.497,/3PDYOFfk5NLmNcEz6SFZmdmqVZr.jpg,52fe4315c3a36847f80391a3,Directing,Director
1793,False,2,18378,Directing,Herbert Ross,Herbert Ross,2.585,/zeeqJjMyWhYHDUyjqkwHAJtOMgn.jpg,52fe4316c3a36847f8039239,Directing,Director
1802,False,2,19069,Directing,Claude Chabrol,Claude Chabrol,7.142,/jpoYZBC62oKBYeWYISZSrccD7Nt.jpg,52fe4316c3a36847f80392c1,Directing,Director
1807,False,2,5216,Directing,Gus Van Sant,Gus Van Sant,6.917,/kICHgrSh4eiICjz8piy9fTXIgph.jpg,5e92540a7a97ab00170bdebe,Directing,Director
1808,False,2,16863,Directing,Todd Haynes,Todd Haynes,3.336,/h11kdTCA8QOMpihH12Wz2phQkW2.jpg,52fe4316c3a36847f803945b,Directing,Director
1810,False,2,2746,Directing,Elia Kazan,Elia Kazan,2.046,/6aXiaOiM4rpgNv7Nj8kqetd1aEn.jpg,52fe4316c3a36847f8039561,Directing,Director
1811,False,2,19224,Directing,Gregg Araki,Gregg Araki,2.937,/zwsni7JgMLOSZRZs5LwpDkortdx.jpg,52fe4317c3a36847f80395ff,Directing,Director
1812,False,2,19228,Directing,Jim Fall,Jim Fall,1.915,/jv2SYNRKoF8yAYIPWUTfsiC7UuV.jpg,52fe4317c3a36847f8039685,Directing,Director
1813,False,2,18596,Directing,Taylor Hackford,Taylor Hackford,9.64,/aAP9RYT7XxUiC2NZL9Hi2gEdxGB.jpg,52fe4317c3a36847f8039709,Directing,Director
1815,False,2,19244,Directing,Michael Winner,Michael Winner,2.07,/hxRlptqgGWLDNf5IxSn7lwkFl2W.jpg,52fe4317c3a36847f8039845,Directing,Director
1817,False,2,5572,Directing,Joel Schumacher,Joel Schumacher,4.094,/ttXniaNjekrOBjLQpZqTv89AakA.jpg,52fe4317c3a36847f8039991,Directing,Director
1818,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,52fe4317c3a36847f80399eb,Directing,Director
1819,False,2,19271,Directing,Anthony Russo,Anthony Russo,3.195,/xbINBnWn28YygYWUJ1aSAw0xPRv.jpg,52fe4317c3a36847f8039a77,Directing,Director
1819,False,2,19272,Directing,Joe Russo,Joe Russo,7.893,/ph1GRCWVKk6Mz9lMBrxKvlb6Imo.jpg,52fe4317c3a36847f8039a7d,Directing,Director
1824,False,2,13426,Directing,Peter Segal,Peter Segal,5.971,/x0nAuktiPai0OovveeegPAi0dRF.jpg,52fe4318c3a36847f8039b51,Directing,Director
1826,False,2,17520,Directing,Cédric Klapisch,Cédric Klapisch,6.796,/rKyrzbJcOQKMU1TqzUvkt7tghcG.jpg,52fe4318c3a36847f8039c47,Directing,Director
1829,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,52fe4318c3a36847f8039cc1,Directing,Director
1831,False,2,19304,Directing,John Schlesinger,John Schlesinger,2.287,/mwhlGyxQBjYt902hOQuZt751C9j.jpg,52fe4318c3a36847f8039dff,Directing,Director
1832,False,2,19303,Directing,Kevin Smith,Kevin Smith,8.9,/uxDQ0NTZMnOuAaPa0tQzMFV9dx4.jpg,52fe4318c3a36847f8039eb5,Directing,Director
1833,False,2,10965,Directing,Chris Columbus,Chris Columbus,5.044,/yCyEz90NqjEXKZ7HYcEhDXlLlPc.jpg,52fe4318c3a36847f8039f51,Directing,Director
1834,False,2,64114,Directing,Edward Dmytryk,Edward Dmytryk,0.84,/jFJg3ddu0LJlcOeBCaSLVQLgzHy.jpg,52fe4319c3a36847f803a081,Directing,Director
1835,False,2,19333,Directing,Dick Richards,Dick Richards,1.535,/cO3Cx4bjBiv3bjKMZRlan3dWeY4.jpg,52fe4319c3a36847f803a0c7,Directing,Director
1836,False,1,19359,Directing,Marina de Van,Marina de Van,1.685,/nbH2syFPE7LCW9HQiNWNrFxb5Yf.jpg,52fe4319c3a36847f803a157,Directing,Director
1837,False,1,19376,Directing,Virginie Wagon,Virginie Wagon,0.6,,52fe4319c3a36847f803a1c7,Directing,Director
1838,False,2,19346,Directing,Niels Arden Oplev,Niels Arden Oplev,1.631,/yGdxpPjMhIaeGaJL8TsVSpDuEbh.jpg,52fe4319c3a36847f803a243,Directing,Director
1839,False,1,19359,Directing,Marina de Van,Marina de Van,1.685,/nbH2syFPE7LCW9HQiNWNrFxb5Yf.jpg,52fe4319c3a36847f803a2d1,Directing,Director
1840,False,2,19396,Directing,John Brahm,John Brahm,3.656,/aKkYH1EJAPMqwt7oQOtSbfycsQD.jpg,52fe4319c3a36847f803a333,Directing,Director
1842,False,2,66224,Directing,Charles B. Pierce,Charles B. Pierce,1.658,/yuHjUGVbMGcVgzRjmRxl95anU9I.jpg,52fe4319c3a36847f803a411,Directing,Director
1843,False,1,19416,Directing,Ondi Timoner,Ondi Timoner,0.6,/osh1CHRovSeAcSFJ9zFOPJOY6zY.jpg,52fe4319c3a36847f803a447,Directing,Director
1844,False,2,15148,Directing,Jon Amiel,Jon Amiel,2.019,/tZf4VLvFobxizCzDQ6xQdygGT9.jpg,52fe431ac3a36847f803a4b9,Directing,Director
1846,False,2,55146,Directing,Paul Bogart,Paul Bogart,2.577,/bLw3lHR8L1kXA8jFel0eDShF3Xp.jpg,52fe431ac3a36847f803a62f,Directing,Director
1847,False,2,9789,Directing,Robert Altman,Robert Altman,4.023,/wB1R6patGi35oaxKU5PWEGJlIZg.jpg,52fe431ac3a36847f803a677,Directing,Director
1848,False,2,19450,Directing,Bob Rafelson,Bob Rafelson,2.268,/6YJpKfdlyYUz2jOxYaZ5yvqueeC.jpg,52fe431ac3a36847f803a711,Directing,Director
1849,False,2,19457,Directing,Mark Robson,Mark Robson,1.974,/3oLTKEhJn27s9SSBnzYxkgTsIa1.jpg,52fe431ac3a36847f803a783,Directing,Director
1850,False,2,3974,Directing,Miloš Forman,Miloš Forman,2.815,/O2Crxh0l3u1mxHvjA6003gEpi7.jpg,52fe431ac3a36847f803a7ff,Directing,Director
1851,False,2,19473,Directing,Alex March,Alex March,0.98,,52fe431ac3a36847f803a8c9,Directing,Director
1852,False,2,1152,Directing,Oliver Stone,Oliver Stone,7.202,/nYduE045hGCTAYIrvVSCoTCT6MK.jpg,52fe431ac3a36847f803a969,Directing,Director
1853,False,1,19509,Directing,Jessica Yu,Jessica Yu,2.261,/eUkt2afdBtx261l5xz4fNSeFWIp.jpg,52fe431bc3a36847f803a9fd,Directing,Director
1854,False,2,19516,Directing,Alfred Weidenmann,Alfred Weidenmann,0.6,/oGW60CYzVk0ul1L6kziDuLSTaNm.jpg,52fe431bc3a36847f803aa47,Directing,Director
1855,False,2,19528,Directing,Vincent Sherman,Vincent Sherman,3.067,/6p2urgk6KsbnBOwGFVvTzAefWFA.jpg,52fe431bc3a36847f803aac7,Directing,Director
1857,False,2,19542,Directing,Nelson Shin,Nelson Shin,0.6,,52fe431bc3a36847f803ab1b,Directing,Director
1859,False,2,2428,Directing,Ernst Lubitsch,Ernst Lubitsch,1.935,/tAsEhwiu3oqDgzCZSYN2xu0dEdD.jpg,52fe431bc3a36847f803acb3,Directing,Director
1861,False,2,19565,Directing,Sergio M. Castilla,Sergio M. Castilla,0.84,,52fe431bc3a36847f803ad63,Directing,Director
1862,False,2,19572,Directing,Richard Michaels,Richard Michaels,0.6,,52fe431bc3a36847f803ad9d,Directing,Director
1863,False,2,12329,Directing,Vittorio De Sica,Vittorio De Sica,6.821,/SObzAVAFAzCSM5nmpvpNdX7oxq.jpg,52fe431bc3a36847f803adfb,Directing,Director
1864,False,2,19606,Directing,Jean Negulesco,Jean Negulesco,1.85,/eF9ziWzUCPAh83g9W4paa5HnOaX.jpg,52fe431bc3a36847f803ae69,Directing,Director
1865,False,2,17633,Directing,Rob Marshall,Rob Marshall,2.501,/4cTHkbMpsHHNI23HP3RHNLFoPRz.jpg,52fe431cc3a36847f803af0f,Directing,Director
1868,False,0,19629,Directing,Guy Casaril,Guy Casaril,0.6,,52fe431cc3a36847f803af97,Directing,Director
1870,False,2,19639,Directing,André Hunebelle,André Hunebelle,3.32,/mTnYWjxJawS6ZL8gTxy8xFfLs6Q.jpg,52fe431cc3a36847f803afe9,Directing,Director
1871,False,2,19639,Directing,André Hunebelle,André Hunebelle,3.32,/mTnYWjxJawS6ZL8gTxy8xFfLs6Q.jpg,52fe431cc3a36847f803b05d,Directing,Director
1873,False,2,19665,Directing,John Boorman,John Boorman,3.338,/jMSpwdhkIsIGskwVE38Bdtazfy1.jpg,52fe431cc3a36847f803b1b5,Directing,Director
1874,False,2,19684,Directing,Bille August,Bille August,4.226,/cBau5curUxUfgj0H8o35OxOOS4F.jpg,52fe431cc3a36847f803b273,Directing,Director
1875,False,2,19639,Directing,André Hunebelle,André Hunebelle,3.32,/mTnYWjxJawS6ZL8gTxy8xFfLs6Q.jpg,52fe431cc3a36847f803b30d,Directing,Director
1878,False,2,280,Directing,Terry Gilliam,Terry Gilliam,12.027,/kODccJVnrt4ioPbJVEnkkKPHbG7.jpg,52fe431dc3a36847f803b453,Directing,Director
1881,False,2,19730,Directing,Stéphane Meunier,Stéphane Meunier,1.4,,52fe431dc3a36847f803b627,Directing,Director
1882,False,2,4065,Directing,Fred Zinnemann,Fred Zinnemann,2.85,/vCdL6xfN6ey7Zb8SRb6ROiuFV8n.jpg,52fe431dc3a36847f803b681,Directing,Director
1883,False,2,5281,Directing,Spike Lee,Spike Lee,5.188,/2KOHXgk2uoRXl6u7V9xpAIo3uay.jpg,52fe431dc3a36847f803b713,Directing,Director
1884,False,2,19744,Directing,John Korty,John Korty,0.613,,52fe431dc3a36847f803b78b,Directing,Director
1885,False,2,16513,Directing,John G. Avildsen,John G. Avildsen,6.3,/cBpz7xPTfT0cfPhQoGrp7x7esma.jpg,52fe431dc3a36847f803b819,Directing,Director
1887,False,1,1769,Directing,Sofia Coppola,Sofia Coppola,4.315,/dzHC2LxmarkBxWLhjp2DRa5oCev.jpg,52fe431ec3a36847f803b8c1,Directing,Director
1888,False,2,3146,Directing,Billy Wilder,Billy Wilder,9.11,/tfVte6h2dlLn59Q0Mi6AvWAyRLP.jpg,52fe431ec3a36847f803b9bb,Directing,Director
1889,False,2,19789,Directing,Marcel Ophüls,Marcel Ophüls,1.761,/euSUNCBbdb2RnnPJ2sfwTWaK14w.jpg,52fe431ec3a36847f803ba65,Directing,Director
1890,False,1,19798,Directing,Randa Haines,Randa Haines,1.388,/ndsn7FhgVDbixDqZGFWAgVPiGTd.jpg,52fe431ec3a36847f803bacb,Directing,Director
1891,False,2,10930,Directing,Irvin Kershner,Irvin Kershner,3.832,/imtFUtcASoh2e1Emtt62UuFkIWA.jpg,52fe431ec3a36847f803bb55,Directing,Director
1892,False,2,19800,Directing,Richard Marquand,Richard Marquand,2.128,/eEalDQpLsXJqejPDQ3MWGe95UHT.jpg,52fe431ec3a36847f803bbfd,Directing,Director
1893,False,2,1,Directing,George Lucas,George Lucas,11.733,/WCSZzWdtPmdRxH9LUCVi2JPCSJ.jpg,52fe431ec3a36847f803bca9,Directing,Director
1894,False,2,1,Directing,George Lucas,George Lucas,11.733,/WCSZzWdtPmdRxH9LUCVi2JPCSJ.jpg,52fe431fc3a36847f803bd8b,Directing,Director
1895,False,2,1,Directing,George Lucas,George Lucas,11.733,/WCSZzWdtPmdRxH9LUCVi2JPCSJ.jpg,52fe431fc3a36847f803be97,Directing,Director
1896,False,2,19804,Directing,Manuel Huerga,Manuel Huerga,1.254,/blnkeNRA2NFTMXtHpIKKiDUl8xe.jpg,52fe431fc3a36847f803bf6d,Directing,Director
1899,False,2,19837,Directing,Dai Sijie,Dai Sijie,1.052,,52fe431fc3a36847f803c089,Directing,Director
1900,False,2,1884,Directing,Steven Soderbergh,Steven Soderbergh,4.689,/872DPaUxTlAOhxBb70h3vaWhMvz.jpg,52fe431fc3a36847f803c107,Directing,Director
1901,False,2,3289,Directing,Paul Weitz,Paul Weitz,3.576,/54Np4lBqGM36uwpzRc4KztJxGJz.jpg,52fe431fc3a36847f803c1cf,Directing,Director
1904,False,2,17633,Directing,Rob Marshall,Rob Marshall,2.501,/4cTHkbMpsHHNI23HP3RHNLFoPRz.jpg,52fe4320c3a36847f803c3e3,Directing,Director
1905,False,2,19864,Directing,Rosa von Praunheim,Rosa von Praunheim,2.393,/lg4EP2cs9PKGVbwzb7snyKGjni2.jpg,52fe4320c3a36847f803c4b3,Directing,Director
1906,False,2,19865,Directing,Konrad Wolf,Konrad Wolf,0.695,/1mBo81TMmZWE3E0WIZcRan1HOG1.jpg,52fe4320c3a36847f803c4bd,Directing,Director
1907,False,2,2034,Directing,Danny Boyle,Danny Boyle,6.738,/1swpLgXTT88tjlaswAfaGrHmAhi.jpg,52fe4320c3a36847f803c4f7,Directing,Director
1910,False,2,19879,Directing,Cyril Tuschi,Cyril Tuschi,0.6,,52fe4321c3a36847f803c67f,Directing,Director
1911,False,2,1090,Directing,John McTiernan,John McTiernan,7.088,/yVfDkVbgQHD1A7JSV8Z47EjB1mU.jpg,52fe4321c3a36847f803c6df,Directing,Director
1912,False,2,3722,Directing,Hans Weingartner,Hans Weingartner,0.84,,52fe4321c3a36847f803c771,Directing,Director
1914,False,1,19912,Directing,Ute Wieland,Ute Wieland,0.6,,52fe4321c3a36847f803c913,Directing,Director
